pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman,same_triangle_held_out_loss,same_triangle_held_out_accuracy,same_triangle_held_out_auc,same_triangle_in_distribution_loss,same_triangle_in_distribution_accuracy,same_triangle_in_distribution_auc
0.12819781218069537,0.04486841636758226,-0.006601039449295303,0.0058299068834082235,-0.0028642988156406986,0.0,21.261608873449294,1,0.13716699182987213,0.0686292052268982,-0.0024772820468743776,0.0687175989151001,0.0005231720996242675,0.6202219724655151,0.8762515783309937,0.4945895023712354,0.6203083395957947,0.8762202858924866,0.492542647742508
0.5664864806303072,0.731570510984506,0.6640556995356637,0.021917935740703304,0.6685843313496261,0.02875,18.00533095021544,500,0.008619152009487152,0.007371652405709028,0.79223763898824,0.007284632418304682,0.7976659444434152,0.2303747981786728,0.9015331864356995,0.9053853937496712,0.2290516346693039,0.9028472900390625,0.9065680383085529
0.5998740346120397,0.9532837695786353,0.9235246158358427,0.002410505113703168,0.8213454671046769,0.13625,14.695043422122923,1000,0.0002766282414086163,0.00021498577552847564,0.9957846706056911,0.0002102531143464148,0.9959040842688023,0.0024063452146947384,0.999718427658081,0.9999987360032105,0.0022844618652015924,0.9996558427810669,0.9999979148580392
0.6124624449751249,0.9556135610932766,0.9298995705801852,0.0024946836637062294,0.8352751322491798,0.1575,13.58392178687182,1500,0.00013635044160764664,0.00015325384447351098,0.9970544630474091,0.00014975070371292531,0.997187485815397,0.0010780161246657372,0.9997809529304504,0.9999979324623944,0.0007240978884510696,0.9998435378074646,0.9999998194682285
0.6251492402500696,0.9585014876385201,0.9347894544050313,0.002028198671120692,0.844426107623038,0.16125,12.629851580932947,2000,8.577325934311375e-05,8.41335640870966e-05,0.9985051255069975,7.955504406709224e-05,0.9985853476481357,0.000336730940034613,0.9999687075614929,0.9999999819429031,0.0003747524751815945,0.9999687075614929,0.9999995847769256
0.6364463801009341,0.9585955818511626,0.9365837458759756,0.0020437030231766086,0.8493806846539318,0.16875,12.346178043586711,2500,7.576990901725367e-05,9.695664630271494e-05,0.9981132691228713,9.276622586185113e-05,0.9981973270039014,0.0006045388872735202,0.9998122453689575,0.9999995214869297,0.0005296911112964153,0.9998122453689575,0.9999996840693998
0.6355672485361132,0.9593593113625086,0.9418564356073252,0.0016887494293280788,0.8342672047790225,0.1675,12.596293556108131,3000,7.44162462069653e-05,8.598964632255957e-05,0.9984156447643833,8.25220049591735e-05,0.9984750238832947,0.0005799419013783336,0.9998435378074646,0.9999998555432241,0.00034058227902278304,1.0,1.0
0.6431322241435073,0.961008042055167,0.944408231712108,0.001799812879036701,0.8434382470737567,0.18375,12.235535131012218,3500,5.352521111490205e-05,6.385515735018998e-05,0.9989426631553596,6.108883826527745e-05,0.9989846458061629,0.00039017395465634763,0.9999374151229858,0.9999997742862876,0.00015342285041697323,1.0,1.0
0.6502675690933677,0.9613314438835125,0.9455239812084704,0.0018250408531474101,0.8491552915156987,0.1925,11.961477460640435,4000,4.916579928249121e-05,6.34041934972629e-05,0.9989687255767351,6.0697268054354936e-05,0.9990204606435322,0.000374613213352859,0.9998748302459717,0.9999998645717725,0.0001271631772397086,1.0,1.0
0.6596566911846542,0.9610806728730562,0.9464831992266026,0.0019389756636768864,0.8561192249200202,0.205,11.487013912008724,4500,5.692550621461123e-05,5.524442531168461e-05,0.9988686853704974,5.198191138333641e-05,0.9989229796580633,0.0004701302095782012,0.9998748302459717,0.9999996840008025,0.0001433981815353036,1.0,1.0
